"","X1","line","section_name","section_artist","song_name","artist_name","song_id"
"109",109,"Musicology","Verse 1","Prince","Musicology","Prince","436316"
"110",110,"You gotta keep the party movin'","Chorus","Prince","Musicology","Prince","436316"
"111",111,"Just like I told you","Chorus","Prince","Musicology","Prince","436316"
"112",112,"Kick the old school joint","Chorus","Prince","Musicology","Prince","436316"
"113",113,"For the true funk soldiers","Chorus","Prince","Musicology","Prince","436316"
"114",114,"Musicology","Chorus","Prince","Musicology","Prince","436316"
"115",115,"Wish I had a dollar","Verse 2","Prince","Musicology","Prince","436316"
"116",116,"For every time they say","Verse 2","Prince","Musicology","Prince","436316"
"117",117,"Don't you miss the feeling music gave you","Verse 2","Prince","Musicology","Prince","436316"
"118",118,"Back in the day?","Verse 2","Prince","Musicology","Prince","436316"
"119",119,"Let's Groove ""September""","Verse 2","Prince","Musicology","Prince","436316"
"120",120,"Earth, Wind and Fire","Verse 2","Prince","Musicology","Prince","436316"
"121",121,"""Hot Pants"" by James","Verse 2","Prince","Musicology","Prince","436316"
"122",122,"Sly is gonna take you higher","Verse 2","Prince","Musicology","Prince","436316"
"123",123,"Minor keys and drugs","Verse 2","Prince","Musicology","Prince","436316"
"124",124,"Don't make a roller skate jam","Verse 2","Prince","Musicology","Prince","436316"
"125",125,"Take your pick, turntable or a band?","Verse 2","Prince","Musicology","Prince","436316"
"126",126,"Lordy","Verse 2","Prince","Musicology","Prince","436316"
"127",127,"If it ain't Chuck D or Jam Master Jay","Verse 2","Prince","Musicology","Prince","436316"
"128",128,"Know what? They're losing","Verse 2","Prince","Musicology","Prince","436316"
"129",129,"'Cause we got a PhD in","Verse 2","Prince","Musicology","Prince","436316"
"130",130,"Advanced Body Movin'","Verse 2","Prince","Musicology","Prince","436316"
"131",131,"Keep the party movin'","Chorus","Prince","Musicology","Prince","436316"
"132",132,"Just like I told you","Chorus","Prince","Musicology","Prince","436316"
"133",133,"Kick the old-school joints","Chorus","Prince","Musicology","Prince","436316"
"134",134,"For the true funk soldiers","Chorus","Prince","Musicology","Prince","436316"
"135",135,"Musicology!","Chorus","Prince","Musicology","Prince","436316"
"136",136,"All right","Chorus","Prince","Musicology","Prince","436316"
"137",137,"Hold it down, band","Chorus","Prince","Musicology","Prince","436316"
"138",138,"""Get back! Move, get back!","Spoken Interlude","Prince","Musicology","Prince","436316"
"139",139,"Don't you touch my stereo, these are my records!","Spoken Interlude","Prince","Musicology","Prince","436316"
"140",140,"Don't touch, ever touch, these are my records!""","Spoken Interlude","Prince","Musicology","Prince","436316"
"141",141,"Musicology","Refrain","Prince","Musicology","Prince","436316"
"142",142,"Musicology","Refrain","Prince","Musicology","Prince","436316"
"143",143,"Everybody get down!","Breakdown","Prince","Musicology","Prince","436316"
"144",144,"Upstroke!","Breakdown","Prince","Musicology","Prince","436316"
"145",145,"Old-school joints","Breakdown","Prince","Musicology","Prince","436316"
"146",146,"For the true funk soldiers","Breakdown","Prince","Musicology","Prince","436316"
"147",147,"Good God","Breakdown","Prince","Musicology","Prince","436316"
"148",148,"Keep the party movin'","Breakdown","Prince","Musicology","Prince","436316"
"149",149,"Keep the party movin'","Breakdown","Prince","Musicology","Prince","436316"
"150",150,"Uh, don't stop dancin'","Breakdown","Prince","Musicology","Prince","436316"
"151",151,"Keep, keep, keep the party movin'","Breakdown","Prince","Musicology","Prince","436316"
"152",152,"Musicology","Breakdown","Prince","Musicology","Prince","436316"
"153",153,"Keep the party movin'","Breakdown","Prince","Musicology","Prince","436316"
"154",154,"Just like I told ya","Breakdown","Prince","Musicology","Prince","436316"
"155",155,"Kick the old-school joints","Breakdown","Prince","Musicology","Prince","436316"
"156",156,"For the true funk soldiers","Breakdown","Prince","Musicology","Prince","436316"
"157",157,"Musicology","Breakdown","Prince","Musicology","Prince","436316"
"158",158,"For the true funk soldiers","Breakdown","Prince","Musicology","Prince","436316"
"159",159,"Good God","Breakdown","Prince","Musicology","Prince","436316"
"160",160,"On the one, y'all","Breakdown","Prince","Musicology","Prince","436316"
"161",161,"Don't you hear this old school joint?","Breakdown","Prince","Musicology","Prince","436316"
"162",162,"Don't you ever touch my stereo","Breakdown","Prince","Musicology","Prince","436316"
"163",163,"He said I got good and plenty of what you need the most","Breakdown","Prince","Musicology","Prince","436316"
"164",164,"And that's time","Breakdown","Prince","Musicology","Prince","436316"
"165",165,"If I was your girlfriend","Outro","Prince","Musicology","Prince","436316"
"166",166,"Seventeen days","Outro","Prince","Musicology","Prince","436316"
"167",167,"Watch it now","Outro","Prince","Musicology","Prince","436316"
"168",168,"Uh","Outro","Prince","Musicology","Prince","436316"
"169",169,"Oh Yeah","Outro","Prince","Musicology","Prince","436316"
"170",170,"Rockin' you coast to coast...","Outro","Prince","Musicology","Prince","436316"
"171",171,"Little red corvette","Outro","Prince","Musicology","Prince","436316"
"172",172,"Hip and lips, chips and whips","Outro","Prince","Musicology","Prince","436316"
"173",173,"Easy, ready, willin’, overtime","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"174",174,"Where does it stop?","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"175",175,"Where do you dare me","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"176",176,"To draw the line?","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"177",177,"You've got the body","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"178",178,"Now you want my soul","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"179",179,"Don't even think about it","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"180",180,"Say, “No go”","Verse 1","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"181",181,"Yeah, I, I'll do anything","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"182",182,"That you want me to","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"183",183,"Yeah, I'll do almost anything","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"184",184,"That you want me to, ooh","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"185",185,"Yeah","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"186",186,"But I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"187",187,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"188",188,"I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"189",189,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"190",190,"I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"191",191,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"192",192,"I can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"193",193,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"194",194,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"195",195,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"196",196,"I can go for being’ twice as nice","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"197",197,"I can go for just repeatin’","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"198",198,"The same old lines","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"199",199,"Use the body","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"200",200,"Now you want my soul","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"201",201,"Ooh, forget about it","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"202",202,"Now say, “no go”","Verse 2","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"203",203,"Yeah, I, I'll do anything","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"204",204,"That you want me to","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"205",205,"Yeah, I'll do almost anything","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"206",206,"That you want me to, ooh","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"207",207,"Yeah","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"208",208,"But I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"209",209,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"210",210,"I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"211",211,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"212",212,"I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"213",213,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"214",214,"I can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"215",215,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"216",216,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"217",217,"Can't go for that, yeah","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"218",218,"Yeah I, I'll do anything","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"219",219,"That you want me to","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"220",220,"Yeah, I'll do almost anything","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"221",221,"That you want me to, ooh","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"222",222,"Yeah","Pre-Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"223",223,"But I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"224",224,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"225",225,"I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"226",226,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"227",227,"I can't go for that, no (No)","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"228",228,"No can do","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"229",229,"I can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"230",230,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"231",231,"Can't go for that","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"232",232,"Can't go for that, yeah","Chorus","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"233",233,"Oh, I can't go (I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"234",234,"I can't go for that, no, no, no (I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"235",235,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"236",236,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"237",237,"I can't go, I can't go, no, I can't go for that, no (No)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"238",238,"(I can't go for that) No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"239",239,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"240",240,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"241",241,"Forget about it, no","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"242",242,"Forget about it, no, no, no, no, no, no","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"243",243,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"244",244,"Can't go for that, yeah","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"245",245,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"246",246,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"247",247,"Forget about it, no","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"248",248,"Forget about it, no, no, no, no, no, no","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"249",249,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"250",250,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"251",251,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"252",252,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"253",253,"No, no, no, no, no, no, no, no, no, no, no can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"254",254,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"255",255,"Can't go for that, yeah","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"256",256,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"257",257,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"258",258,"No, no, no, no, no, no, no, no, no, no, no can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"259",259,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"260",260,"Can't go for that, yeah","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"261",261,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"262",262,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"263",263,"I can't go, no, can't go, no, can't go, go for that, yeah","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"264",264,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"265",265,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"266",266,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"267",267,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"268",268,"I can't go, no, I can't go, I can't go, go for that, yeah","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"269",269,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"270",270,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"271",271,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"272",272,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"273",273,"No, no, no, no, no, no, no, no, no, no, no, no, no","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"274",274,"(I can't go for that)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"275",275,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"276",276,"No can do","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
"277",277,"(I can't go for that, no, no, no, no, no)","Outro","Hall & Oates","I Can’t Go for That (No Can Do)","Hall & Oates","235680"
